yyyymmdd,yyyy,deal_value,public,private,tender_offer,all_stock,carbidder,bidder_size,sigma_bidder,run_up_bidder,hostile,horz,relsize,bidder_mtb,bidder_fcf,bidder_lev
20070425,2007,1412.99,1,0,0,0,0.0247944,9269500,0.0154867,0.79590702,0,0,0.15687688,1.2543681,0.028915154,0.10277871
20070424,2007,177,0,1,0,0,0.031298801,832122.19,0.019507701,0.90638977,0,1,0.21454546,1.7693647,0.076684095,0.25423515
20070420,2007,4.5,0,1,0,0,0.019137099,30140.24,0.0199371,0.96833599,0,1,0.13235295,1.2971704,0.03620081,0.12677577
20070419,2007,6.5999999,0,1,0,0,0.0289516,149778.7,0.0252544,0.88553119,0,1,0.048888888,1.3511266,-0.013352806,0
20070418,2007,320.5,0,1,0,0,0.46925229,130710.8,0.043905102,0.53334671,0,0,2.7869565,4.0224915,-1.0546019,0.74676675
20070418,2007,945.41998,0,1,0,0,-0.061808001,3700008,0.0179502,1.181517,0,1,0.28666463,1.9388027,0.24346508,0.095606253
20070410,2007,19.040001,1,0,0,1,0.0213641,47120.922,0.0266302,0.76574987,0,1,0.38857144,0.95291287,-0.47029778,0.021970887
20070406,2007,252.31,1,0,0,0,0.0152024,13000000,0.0178433,0.8731752,0,0,0.019680968,2.4760211,0.1950061,0.20355543
20070406,2007,195,0,1,0,0,0.0225408,674449.19,0.0201234,0.93550998,0,1,0.16709511,2.260015,0.090713114,0
20070405,2007,3,0,1,0,0,-0.0010929,51167.262,0.040888399,0.88427639,0,1,0.063829787,2.2397547,-0.48240116,0.31208447
20070404,2007,25.66,0,1,0,0,0.0125558,166967.3,0.0134788,1.124765,0,0,0.1536527,1.609906,0.03478311,0
20070404,2007,1623.14,1,0,1,0,-0.034911301,1893390,0.0191612,1.277823,0,0,0.84406656,1.740011,-0.015511558,0.17949273
20070402,2007,1472.3199,1,0,1,0,0.0191068,16300000,0.0120518,1.1147929,0,0,0.092610389,1.412648,0.055737253,0.28946519
20070329,2007,2098.6299,1,0,0,0,-0.0009324,9108281,0.026528999,1.2494071,0,0,0.2018884,1.4067053,0.12979406,0.089079916
20070326,2007,14,0,1,0,0,-0.0270149,66179.844,0.072317198,2.259145,0,0,0.15909091,1.0754561,-0.37667483,0.1596761
20070323,2007,23,0,1,0,0,0.0124063,964947.81,0.039757598,0.62911761,0,0,0.021988528,2.7040873,-0.085265025,0.36347938
20070320,2007,4.8499999,0,1,0,1,0.084940404,390399.81,0.028932,1.4206851,0,0,0.0125,1.7862183,0.056120247,0.24942271
20070319,2007,2433.8899,1,0,0,0,-0.0132922,851611.19,0.0286169,0.64247751,0,1,2.9288688,1.8752038,0.19658807,0.15167253
20070319,2007,6610.6201,1,0,0,0,-0.077188298,3470160,0.0108208,0.9425146,0,1,1.8362833,1.3796825,0.038050815,0.42288864
20070318,2007,1260.01,1,0,0,1,0.0022352,2428729,0.0211122,1.167814,0,0,0.49238375,1.9666328,0.010665848,0.25241634
20070315,2007,45,0,1,0,0,0.045910399,319405.59,0.0296582,0.54463208,0,1,0.14150943,1.1399992,-0.1633866,0
20070315,2007,3090.52,1,0,1,0,0.023859801,176000000,0.018468101,1.186536,0,0,0.018565807,2.9490459,0.12882373,0.14618492
20070315,2007,11.76,0,1,0,0,0.042986799,171690,0.052669901,0.66944259,0,0,0.067199998,7.6499481,-1.1932774,0
20070315,2007,55.77,0,1,0,0,0.022013901,884930.63,0.027550399,0.56366873,0,0,0.063375004,1.7093107,0.12411775,0.31489965
20070314,2007,467.60999,1,0,1,0,-0.0291958,10700000,0.0067561,1.0579441,0,0,0.044147469,2.1192842,0.06670177,0.45370594
20070312,2007,13.27,0,1,0,0,-0.0050956,87496.711,0.041501701,0.756221,0,0,0.13404042,2.3896203,0.060963713,0.002609247
20070306,2007,16.5,0,1,0,0,0.0099409,283644.09,0.0381312,0.437314,0,1,0.064960629,2.8454647,0.10010993,0
20070306,2007,53.66,0,1,0,0,-0.063498199,876772.63,0.0282574,0.80347252,0,0,0.064650603,4.7500176,-0.088269383,0.000302123
20070306,2007,3,0,1,0,1,0.083382003,39898.32,0.083848,0.56080228,0,1,0.057692308,2.05969,-0.052707605,0.28437069
20070301,2007,8,0,1,0,0,-0.0058479,142398.41,0.0257446,0.593431,0,1,0.065040648,1.1663349,-0.085646883,0
20070228,2007,3292.0901,1,0,1,0,-0.0361403,88800000,0.0164632,1.0205621,0,1,0.037020557,3.3734426,0.12362605,0.18034826
20070227,2007,125,0,1,0,0,-0.1064691,3505090,0.033573799,0.50776178,0,0,0.034237195,1.8749025,-0.049329549,0.29467228
20070227,2007,42.099998,0,1,0,0,-0.1005364,1139106,0.0218115,0.71600193,0,1,0.035230123,1.4609309,0.11732066,0.24284995
20070227,2007,687.71997,1,0,0,0,-0.0014476,1091319,0.0168659,0.93125802,0,1,0.56930459,1.4223577,0.012557166,0.29123759
20070221,2007,586.75,1,0,1,0,0.1315711,6916480,0.027009901,0.63050288,0,1,0.093297824,4.3738203,0.09976916,0.004212441
20070221,2007,202,0,1,0,0,0.067015998,2607809,0.024384901,0.60615021,0,1,0.079527557,1.7479385,0.076078638,0.15457447
20070220,2007,2.5,0,1,0,0,0.1119736,54378.449,0.0253167,1.2378041,0,0,0.044642858,1.5892066,0.064079672,0.066088267
20070219,2007,6226.04,1,0,0,0,0.099831603,5484399,0.026631501,0.63776672,0,1,1.1499889,4.2967081,-0.66617328,0.64409465
20070219,2007,4658.6699,1,0,0,0,0.097015202,8573699,0.0166212,1.001147,0,0,0.51391834,2.8985698,0.13944703,0.094054565
20070214,2007,1410.5,1,0,0,0,-0.031013699,5168997,0.0147714,1.012938,0,0,0.27743903,3.3593879,0.15330057,0.097118281
20070213,2007,244.61,1,0,0,0,-0.0188487,3646777,0.021800701,0.6895991,0,0,0.066687569,2.7177095,0.068836749,0.016172657
20070212,2007,445.94,1,0,1,0,0.029696999,3070294,0.0156746,0.93768817,0,0,0.13658193,3.1359518,0.11980366,0.22024548
20070212,2007,60,0,1,0,0,0.0133292,5125517,0.0086078,1.049014,0,0,0.011790136,2.5930343,0.11857945,0.14475432
20070211,2007,18.83,1,0,0,0,-0.082817502,388430.31,0.0384035,1.001856,0,1,0.051873278,3.1183839,0.068352848,0
20070209,2007,23,0,1,0,0,-0.099577203,681701.88,0.032553699,1.035881,0,1,0.029040404,6.6945357,-0.24469699,0
20070207,2007,2724.4099,1,0,0,0,0.0021783,2566484,0.0075044,1.031451,0,0,1.0802577,1.2798369,0.029437272,0.14011939
20070207,2007,231.52,1,0,1,0,0.0182452,2652648,0.019063201,1.3009731,0,1,0.082774401,2.5283303,0.060439575,0
20070205,2007,177.75999,0,1,0,1,-0.013033,7463228,0.034341499,1.471398,0,0,0.021437529,7.0583348,0.045996897,0.16026515
20070205,2007,2073.9299,1,0,0,1,0.1612906,1925447,0.0224746,1.048581,0,0,1.1783693,1.4077419,0.037427343,0.34826097
20070201,2007,14,0,1,0,0,0.090976201,91130.758,0.0525699,1.740169,0,0,0.15730338,1.6576941,0.097836472,0
20070129,2007,1014.57,1,0,0,0,-0.0150563,19700000,0.0171408,1.2059079,0,1,0.051874936,1.2229975,0.022780854,0.11830406
20070118,2007,20,0,1,0,0,-0.0033863,207782.2,0.046508498,2.4001751,0,1,0.084745765,1.912939,0.25274089,0.40162909
20070112,2007,81.099998,1,0,0,0,0.0425562,160306.3,0.017417399,1.000916,0,0,0.051426757,1.4373599,0.050599195,0.22856721
20070111,2007,126,0,1,0,0,0.054532301,2526647,0.016332099,0.71860248,0,0,0.050745066,2.5749648,0.072291523,0
20070110,2007,84,0,1,0,0,0.050977401,348209.41,0.0246448,0.92563629,0,0,0.22222222,1.3552231,0.043735493,0.23759227
20070109,2007,255,0,1,0,0,0.044076599,369626.41,0.0272335,1.995708,0,0,0.67105263,2.0479434,-0.11515892,0.74676675
20070109,2007,20.92,0,1,0,0,-0.032209199,428968,0.030661,0.69828838,0,1,0.045086209,1.1838372,0.1240093,0.13283439
20070107,2007,1599.91,1,0,0,0,-0.055833299,2099758,0.018380901,0.9136793,0,1,0.73255956,1.1959093,0.052077845,0.37776163
20070105,2007,813.39001,1,0,0,0,-0.0070299,2465981,0.020710399,0.69949472,0,0,0.37796932,1.6846409,0.039461304,0.42261595
20070103,2007,10.5,0,1,0,0,0.0283003,622430.81,0.0282099,0.75856191,0,1,0.016773162,2.0490897,0.079009235,0
20070103,2007,1.88,0,1,0,1,0.0017992,59966.191,0.028015001,0.52272439,0,1,0.037599999,6.1672182,-1.1932774,0.23877572
20070102,2007,1069.51,1,0,1,0,-0.025169101,18000000,0.0285083,1.2114379,0,1,0.05413596,2.4741788,0.22291483,0.11696909
20061227,2006,435.64999,1,0,0,0,0.091420397,1080182,0.0187265,1.295084,0,0,0.40525579,1.6922785,-0.12509865,0.74676675
20061220,2006,1422.41,1,0,0,0,0.25712651,317022.19,0.018847801,0.92223901,0,0,4.2973113,0.96868372,0.016414747,0.48943302
20061220,2006,418.54999,1,0,0,0,0.0436491,1751294,0.0250137,0.99816412,0,0,0.21879247,1.8507544,0.023263628,0.41005367
20061218,2006,250,0,1,0,0,-0.020316601,1729151,0.0126247,0.91932333,0,0,0.13340448,1.5144804,0.0810728,0.055817805
20061218,2006,102,0,1,0,0,-0.029987,505563.09,0.031982701,2.336108,0,0,0.19921875,3.2161429,0.091892123,0.15140763
20061214,2006,38.25,1,0,0,1,-0.010608,637471.31,0.037858799,0.85048747,0,0,0.085189313,6.567894,-0.045937795,0
20061214,2006,580,0,1,0,0,0.0032344,16900000,0.018590201,0.94781423,0,1,0.038349643,4.7321129,0.22709946,0
20061212,2006,177,1,0,0,0,-0.087330297,340964.09,0.022942901,1.17396,0,1,0.44810125,3.2613964,-0.47291857,0.63982368
20061210,2006,494.09,1,0,0,0,-0.0102413,2719564,0.021292301,1.144008,0,0,0.19018091,2.8059919,0.1141924,0.000582704
20061204,2006,3824.6101,1,0,0,1,-0.1038576,3264634,0.0237111,1.039119,0,1,0.99134529,1.5451123,-0.00201104,0.12517588
20061204,2006,725,0,1,0,0,0.30306771,1633448,0.021217201,0.79727149,0,1,0.45828065,5.8599916,0.094229266,0
20061129,2006,8.8000002,0,1,0,0,0.078734197,407618.69,0.0228498,0.91327077,0,1,0.020853082,1.3586155,0.09084858,0.34143373
20061129,2006,1354.24,1,0,0,0,-0.0004088,11100000,0.0168692,1.2056431,0,0,0.11357263,3.5435617,0.13804151,0.000337941
20061127,2006,234.19,1,0,0,1,-0.024334701,337384.69,0.035287399,0.63722777,0,1,0.67881161,3.2605402,0.050116789,0.02010949
20061124,2006,35.759998,1,0,0,0,-0.0752488,1113397,0.0219779,1.331364,0,0,0.02485059,1.3218615,-0.024279354,0.32811698
20061120,2006,160.67999,0,1,0,0,0.025201799,7184250,0.036502499,1.853574,0,0,0.021692991,3.7184792,0.25274089,0.22434124
20061119,2006,25833.711,1,0,0,0,0.047960799,9682036,0.0302475,1.033569,0,1,2.32234,2.6769052,0.17929551,0.18064158
20061115,2006,584.34003,1,0,0,0,-0.0040044,10600000,0.0152264,1.243147,0,0,0.051141258,2.0833123,0.104948,0.26300031
20061115,2006,16.530001,1,0,0,0,0.1465804,426124.5,0.024470801,0.69370759,0,0,0.015772901,1.7995944,-0.025001019,0.000731024
20061115,2006,332.5,0,1,0,0,0.0623095,493483.5,0.035776202,0.90758908,0,0,0.59375,6.7227898,-0.049875021,0
20061114,2006,27.17,0,1,0,0,-0.032879598,35915.891,0.037524,0.8314743,0,0,0.67925,1.3208878,-0.079706848,0.047225915
20061114,2006,12.96,0,1,0,0,0.073802002,161239.41,0.0296492,1.220727,0,1,0.078072287,1.2476103,-0.078532219,0.092725389
20061113,2006,221.39,1,0,0,0,0.1143653,1669443,0.0145409,1.2808599,0,1,0.11999458,2.2071636,0.061441887,0.15857866
20061112,2006,538.51001,1,0,0,0,-0.076697499,1606057,0.041703898,2.134479,0,0,0.32617202,6.0665779,-0.20747441,0.000536726
20061109,2006,921.56,1,0,0,0,-0.0037285,82100000,0.0154665,0.82979262,0,0,0.010482517,8.4092178,0.1052938,0.17148635
20061108,2006,563.07001,1,0,0,0,-0.023698101,23700000,0.0088574,1.046396,0,0,0.023773275,1.1184202,0.040422048,0.12366283
20061108,2006,16,0,1,0,0,-0.0083842,64561.539,0.0324452,0.69758642,0,1,0.25,0.93435776,-0.10688001,0.38352233
20061106,2006,1382.22,1,0,0,0,0.034802198,15900000,0.0130227,0.87762409,0,0,0.091622695,1.4739223,0.035137068,0.046007153
20061106,2006,360.32999,1,0,0,0,0.086028799,9816598,0.031415701,1.4525141,0,0,0.031049546,4.1788282,0.15407889,0
20061105,2006,186.42,1,0,0,0,-0.035143699,2379267,0.034164701,0.58481199,0,0,0.077288553,6.7636271,0.25274089,0
20061101,2006,26293.58,1,0,0,0,-0.1008678,27900000,0.016556101,1.065945,0,0,0.99562955,1.8696636,0.080132693,0.1043027
20061031,2006,9.3800001,0,1,0,0,0.0038058,29708,0.042158,1.047861,0,0,0.31266668,1.603721,-0.40611467,0.25279975
20061031,2006,1305.74,1,0,0,0,0.0036459,7012446,0.0110083,0.8927865,0,1,0.18198466,1.396479,0.010198748,0.25234431
20061030,2006,1132.28,1,0,0,0,-0.0265554,89000000,0.0122748,1.267238,0,1,0.012486684,2.1481655,0.10327166,0.11429387
20061026,2006,6.3499999,0,1,0,0,0.101591,322797,0.0309131,1.009624,0,1,0.016450778,8.9831295,0.18554391,0
20061024,2006,275.07999,1,0,0,0,0.090745702,1907636,0.0257771,0.63381892,0,0,0.19662616,5.5488777,0.097221717,0.009558156
20061024,2006,7,0,1,0,1,-0.050909601,110357.4,0.034451101,1.143891,0,0,0.064814813,1.2812121,0.031149454,0.10857143
20061023,2006,306.53,1,0,1,0,0.0177828,11600000,0.0251645,0.78177011,0,1,0.030782286,2.0089538,0.042958748,0.12511791
20061019,2006,80.360001,0,1,0,1,0.0098063,1073116,0.0125573,1.352792,0,1,0.079801388,1.8208275,-0.009374511,0.56759703
20061018,2006,170.84,0,1,0,0,0.000726,1296294,0.016345,1.078416,0,0,0.12571009,1.5764445,0.056242615,0.33241433
20061017,2006,210.14999,1,0,0,1,-0.0497531,1597777,0.0210004,1.241896,0,1,0.12697884,1.4404806,0.062067546,0
20061017,2006,1353.55,1,0,0,0,0.092767403,4363136,0.039174501,1.59781,0,0,0.22276992,1.3410649,-0.083001085,0.72767913
20061017,2006,7.5799999,0,1,0,1,0.0593131,36292.801,0.025175599,0.59288859,0,1,0.21657142,1.4934679,0.056837004,0.097313672
20061016,2006,37.200001,0,1,0,0,0.040475201,52171.559,0.033915699,0.74162012,0,0,0.67636365,1.1561086,0.12896839,0
20061016,2006,2491.1001,1,0,0,0,0.0024281,62800000,0.009951,0.97958672,0,0,0.039959259,3.0706792,0.081429407,0.23447162
20061015,2006,3252.3999,1,0,0,0,-0.061610602,3755356,0.018226599,1.040748,0,0,0.8799783,2.3666282,0.093234427,0.001506719
20061012,2006,120,0,1,0,0,0.1501395,195273.5,0.023550101,0.7934708,0,0,0.65217394,1.5292462,0.024331285,0.19716318
20061012,2006,279.07999,1,0,0,1,-0.1069289,382927.5,0.048134301,3.1848681,0,0,0.56266129,1.2393856,-0.031949744,0.050866004
20061009,2006,607.06,1,0,1,0,0.002814,19400000,0.0116998,1.096113,0,0,0.030603953,2.3057141,0.097979844,0.093611352
20061009,2006,1650,0,1,0,1,0.034608599,82600000,0.022144901,0.94562131,0,1,0.014114386,11.909923,0.14266196,0
20061005,2006,5793.3599,1,0,0,0,-0.042507499,7220640,0.017007699,1.169816,0,1,0.84303838,2.1099246,-0.095212735,0.47822183
20061005,2006,19.129999,0,1,0,0,0.0219796,119104.6,0.021440299,0.9048267,0,1,0.16929203,1.3918232,0.060528181,0.13541782
20061005,2006,27.57,0,1,0,0,0.0147288,141048,0.0147949,1.563325,0,1,0.18019608,1.5167725,0.08171922,0.14223993
20061002,2006,2473.6299,1,0,1,0,-0.1113832,28100000,0.018850001,1.17252,0,0,0.085498057,6.6153989,0.21619906,0.06392359
20061002,2006,56.150002,1,0,0,0,0.0083113,3412218,0.025267299,0.81817919,0,1,0.015404664,2.1709356,0.052534148,0
20060925,2006,457.69,1,0,0,0,0.037872899,2498217,0.0146728,1.162698,0,0,0.16907647,1.0333884,0.13880962,0.28836885
20060922,2006,437.89999,1,0,0,0,-0.1101825,2539843,0.026310701,1.375343,0,1,0.16874759,2.0472555,0.061844613,0.19739895
20060921,2006,133,1,0,0,0,-0.0209319,1514944,0.027124999,0.78356421,0,1,0.088079467,1.7382493,0.15640923,0
20060920,2006,1976.0601,1,0,0,0,0.052203301,6553094,0.022048701,0.76167768,0,1,0.36344677,3.0035589,0.084482834,0.24927919
20060920,2006,30.58,1,0,0,1,-0.0131352,297646.19,0.043285102,0.44589269,0,1,0.11284133,3.1242597,-0.000188867,0.32306162
20060919,2006,48.240002,0,1,0,0,0.0454695,298463.31,0.050124101,1.798018,0,0,0.16352543,2.7969112,0.062189404,0.000679135
20060918,2006,793.02002,1,0,0,0,-0.045445301,3197221,0.0128957,0.93702608,0,1,0.25223282,1.1557871,0.029191289,0.37462965
20060918,2006,3880.47,1,0,0,0,0.017374801,47500000,0.018317301,0.95047772,0,0,0.067027152,2.1171939,0.12900783,0.10676316
20060917,2006,884.27002,1,0,0,0,-0.027938001,4101008,0.0108782,1.068867,0,1,0.20403092,1.463449,0.031217186,0.62372237
20060915,2006,2333.3999,0,1,0,0,0.046907902,2039376,0.022006299,1.234865,0,1,0.80158019,0.98000008,-0.079399563,0.417539
20060914,2006,49.330002,0,1,0,1,0.1414891,29392.84,0.042507999,0.85897392,0,1,1.7617857,2.4406905,0.1482313,0.012993197
20060914,2006,82,0,1,0,0,-0.049344499,159036.09,0.0244013,1.073928,0,1,0.47953215,1.0153596,0.015274968,0.088886254
20060913,2006,146.2,0,1,0,0,0.031186201,567741.69,0.0225436,0.78389382,0,0,0.26389891,2.932369,0.069305308,0.31807554
20060912,2006,9.3000002,0,1,0,0,0.035472602,430126.59,0.0266468,1.252172,0,1,0.020620843,1.9954517,0.045081418,0.58965725
20060912,2006,337.70999,1,0,0,0,0.0093749,1541542,0.0252828,1.203545,0,0,0.21186323,1.4013615,0.25274089,0.089847505
20060910,2006,1508.04,1,0,0,0,-0.042822901,4325398,0.022275999,1.231773,0,1,0.34556371,1.8513474,0.22198249,0.11862476
20060906,2006,4.3000002,0,1,0,1,0.0038239,75944.156,0.040645499,1.950295,0,0,0.055844158,1.75765,-0.1464957,0.056121554
20060905,2006,295.19,1,0,1,0,-0.0174868,26400000,0.0121511,0.97856289,0,0,0.011510178,2.4994214,0.13060594,0.083728015
20060830,2006,39,0,1,0,0,0.1325082,111251.7,0.040952999,1.77405,0,1,0.37864077,1.1082758,0.026129475,0
20060830,2006,604.28998,1,0,1,0,0.007321,16000000,0.0169158,0.85961741,0,0,0.033261228,2.9189816,0.064180501,0.11857363
20060829,2006,150,0,1,0,0,-0.0007947,1530828,0.026602799,1.112945,0,1,0.10997067,3.2677479,0.1190104,0.000423799
20060823,2006,1303.28,1,0,0,0,-0.0007841,120000000,0.0087643,0.82947409,0,0,0.011293489,1.9104962,0.075594813,0.14586565
20060821,2006,7,0,1,0,0,0.0047515,125736,0.0252584,0.89777899,0,1,0.06666667,2.033855,0.0629915,0
20060818,2006,1215.77,1,0,1,0,0.073592901,1642602,0.0284684,0.63616931,0,1,0.72844219,1.4773434,0.10548934,0.20656171
20060815,2006,1576.6,1,0,0,0,0.065987296,21300000,0.0184594,1.3631051,0,0,0.13739434,2.0878451,0.014840722,0.13782021
20060814,2006,338.67001,0,1,0,1,0.1827037,98229.672,0.0449498,1.931224,0,0,3.1950002,2.2387388,-0.15315115,0.59218079
20060814,2006,41.66,1,0,0,1,0.0072761,469469.41,0.048271399,2.722652,0,1,0.11445055,2.8771739,0.022275921,0
20060809,2006,72,0,1,0,0,-0.038403701,2360953,0.0168611,1.240947,0,0,0.03018868,1.6437509,0.063583963,0.1370647
20060809,2006,1565.39,1,0,0,0,0.0039745,120000000,0.0089813,0.88397503,0,0,0.013627729,1.9104962,0.075594813,0.14586565
20060808,2006,25,0,1,0,0,-0.041398,851374,0.0183926,1.082351,0,0,0.029832935,1.8520498,0.093518242,0.088334844
20060808,2006,16.190001,0,1,0,0,-0.037801299,138644.5,0.027114401,1.398316,0,1,0.095235296,1.081539,-0.4515968,0.028875176
20060807,2006,808.53998,1,0,0,1,-0.2235171,1623939,0.028373299,1.336977,0,1,0.49971569,1.5016009,0.043747418,0
20060807,2006,324.07999,1,0,0,0,0.019215601,1701729,0.0232425,1.13915,0,1,0.1877636,1.2470589,0.069656953,0.36976615
20060804,2006,75.970001,1,0,0,0,-0.067822099,602780.88,0.0197108,0.92235118,0,0,0.13351494,1.7164607,0.057942096,0.26180699
20060804,2006,1.4,0,1,0,0,-0.070547201,8853.5996,0.0432669,0.61480242,0,1,0.12727273,1.3133465,0.015937399,0.33285475
20060801,2006,8.25,0,1,0,0,0.0140253,565380,0.012149,1.131058,0,0,0.013772955,1.2321298,0.053659711,0.55264992
20060731,2006,8,0,1,0,0,0.0189326,90519.656,0.029448399,0.97443432,0,1,0.074766353,4.4502516,0.10414878,0.11865931
20060731,2006,33.150002,0,1,0,0,-0.037364099,383887.19,0.053670999,1.6639839,0,0,0.13870293,1.9414979,0.097330458,0.016691666
20060730,2006,1576.4301,1,0,0,1,-0.0121549,11000000,0.038097501,0.84982979,0,0,0.1583079,3.9806917,0.1238336,0
20060727,2006,2.5999999,0,1,0,0,0.045441698,23206,0.030327599,0.57136112,0,0,0.11304347,1.0608447,0.046767857,0
20060727,2006,38.5,0,1,0,0,0.023766899,277464,0.029634001,1.128845,0,0,0.1323024,1.5045643,0.099447735,0.006648614
20060727,2006,124,0,1,0,0,0.0103155,537499.81,0.016600201,0.79589212,0,0,0.248,1.3675888,0.038215067,0.30004409
20060725,2006,4509.75,1,0,1,0,0.060162999,91600000,0.017322799,1.066312,0,0,0.050615612,1.5481198,0.031015171,0.043871336
20060719,2006,51.650002,1,0,0,0,-0.0879241,205987,0.0285579,1.426919,0,0,0.28070652,0.94255048,-0.2026917,0.003742358
20060714,2006,18.719999,1,0,0,1,-0.1064244,12822.93,0.0439777,0.99313629,0,0,1.5599999,1.3132603,0.040997464,0.28021979
20060711,2006,11.5,0,1,0,0,-0.0304683,184383.41,0.0268238,0.82720917,0,0,0.074193545,1.2594206,-0.12894392,0
20060708,2006,475,1,0,0,0,-0.0096347,4360437,0.0128075,1.030241,0,0,0.11131943,1.4632093,0.062185857,0.24974263
20060707,2006,59.5,0,1,0,0,-0.081084996,1494499,0.024369,0.7725594,0,1,0.047906604,6.1887593,0.16541049,0
20060707,2006,15,0,1,0,0,-0.0277072,903650.69,0.0291827,1.550131,0,0,0.020949721,4.5669961,-0.086897358,0.00043593
20060706,2006,1533.35,1,0,0,0,-0.022984801,18500000,0.0323635,1.300758,0,0,0.1070252,2.2659819,0.061683103,0.20182717
20060706,2006,33.919998,0,1,0,1,0.085324198,10855.1,0.0260108,0.56694818,0,0,3.7688887,2.143019,-0.029293081,0
20060706,2006,1589.76,1,0,0,1,-0.056035899,2046605,0.0099333,0.82166499,0,0,0.79488003,1.1672742,0.029714769,0.15894926
20060705,2006,1190.58,1,0,0,0,-0.164739,1437902,0.0166199,0.66754931,0,0,0.89450032,2.8361907,0.13673258,0.37251303
20060630,2006,40,0,1,0,0,0.083335601,1201444,0.0151559,1.071759,0,0,0.036730945,2.5247269,0.082942344,0.26398206
20060630,2006,238.82001,1,0,1,0,0.065264799,3752363,0.0149662,1.228948,0,0,0.066338889,1.9984823,0.05661751,0.003656965
20060629,2006,2336.9299,1,0,0,0,0.0082228,31500000,0.0143318,0.87584299,0,0,0.076081842,2.2153773,0.067488931,0.00756165
20060628,2006,285,0,1,0,0,0.062750898,1503766,0.0167413,1.151036,0,0,0.19050802,1.4838678,0.12061121,0.035428233
20060626,2006,46,0,1,0,0,-0.0261466,2248523,0.022902699,0.92328292,0,1,0.023302939,2.5587683,0.11723959,0
20060622,2006,20.780001,0,1,0,0,0.096065298,277596.09,0.0336431,1.448613,0,0,0.10087379,10.140726,0.11864091,0
20060622,2006,49.82,0,1,0,0,-0.044558,149814,0.027565399,1.396885,0,0,0.32776317,1.8557138,0.026703462,0.001039875
20060620,2006,3,1,0,0,0,0.0242661,75498.688,0.0367564,0.60116822,0,0,0.044117648,3.9515467,-0.58624107,0.082102261
20060612,2006,1026.1,1,0,0,1,-0.075204201,3305589,0.0110199,0.98559982,0,0,0.29707584,1.3854911,0.05286023,0.23097833
20060609,2006,1542.62,1,0,0,0,-0.20730761,900828.13,0.028319299,0.94492948,0,0,1.5534945,1.6778619,0.095412076,0.22912064
20060608,2006,47.740002,0,1,0,1,-0.072017699,1772438,0.022061501,1.712732,0,0,0.025875339,1.8822168,0.05955115,0.28738952
20060605,2006,77.669998,0,1,0,0,0.086343102,444850.59,0.037830099,2.0660009,0,0,0.17979166,5.6237431,0.080024302,0.002146401
